Aug 14 2023,id,fullName,country,age,rating2,rating1,KDDiff,maps,rounds,kills,deaths,KDRatio,HSRatio,adr,ratingTop20,ratingYear,clutchesTotal,teams,majorsWon,majorsPlayed,LANsWon,LANsPlayed,MVPs,top20s,top10s,topPlacement
b4rtiN,17585,Bruno Câmara,Brazil,21,1.1,1.06,948,547,14329,10164,9216,1.1,55.1,74.7,0.93,"{""2018"":1.2,""2019"":1.09,""2020"":1.08,""2021"":1.03}",190,"[""11935/Seleção do bt0"",""6947/TeamOne"",""6902/GODSENT"",""10778/MDL All-Star b4rtiN"",""9690/HARDNEJA"",""9632/NOORG"",""9225/Vitória""]",0,1,0,0,0,0,0,N/A
ice,17792,Aman Seitkaliyev,Kazakhstan,23,1.03,0.98,-210,518,14011,9485,9695,0.98,57.7,74.3,0.9,"{""2018"":1.05,""2019"":0.97,""2020"":1.02,""2021"":0.95,""2022"":1.01}",136,"[""12331/DOFG"",""12270/ex-Rune Eaters"",""12194/Rune Eaters"",""8120/AVANGAR"",""9287/Unique"",""11262/ex-100PG"",""10525/100PG"",""10097/Se7en"",""8772/Syman"",""9419/Mantegos""]",0,0,0,0,0,0,0,N/A
smiley,17793,Algat Abdul,Kazakhstan,26,1.08,1.02,654,481,13048,8899,8245,1.08,28.6,72.7,0.89,"{""2018"":1.03,""2019"":1.1,""2020"":1.1,""2021"":1.01,""2022"":0.96}",175,"[""12332/TEMP"",""9287/Unique"",""11262/ex-100PG"",""10525/100PG"",""10097/Se7en"",""9960/ex-Honor & Glory"",""9419/Mantegos""]",0,0,0,0,0,0,0,N/A
JOTA,17861,Jhonatan Willian,Brazil,25,1.15,1.08,1541,622,16248,11737,10196,1.15,42.1,81.3,1,"{""2018"":0.96,""2019"":1.01,""2020"":0.94,""2021"":1.13,""2022"":1.11}",175,"[""9455/Imperial"",""9215/MIBR"",""10605/Bravos"",""6033/Keyd"",""9213/Santos"",""9337/Play4Lan"",""9203/Bull""]",0,1,0,5,0,0,0,N/A
nosraC,17918,Carson O'Reilly,United States,23,1.02,0.95,-587,751,19850,13012,13599,0.96,49.6,74,0.8,"{""2018"":1.03,""2019"":0.99,""2020"":0.93,""2021"":0.95,""2022"":0.98}",256,"[""11948/Nouns"",""11989/Billionaires"",""11075/ChocoCheck"",""11571/Gaimin Gladiators"",""11685/LGG Snakes Den"",""10304/Triumph"",""11362/Now you know"",""11333/NA's Finest"",""10357/Rebirth"",""10744/Levitate"",""10463/Recon 5"",""10565/ex-iNTACT"",""9176/iNTACT"",""10356/idc go next"",""9850/SODMG"",""10109/shoot back"",""9502/University of Colorado Boulder""]",0,0,0,0,0,0,0,N/A
Walco,17929,Colby Walsh,Canada,21,1.01,0.95,-654,692,18368,11964,12618,0.95,56.2,72.8,0.8,"{""2018"":0.68,""2019"":0.97,""2020"":0.93,""2021"":0.97,""2022"":0.96}",195,"[""10399/Evil Geniuses"",""11735/EG Black"",""11734/EG White"",""11738/Doing Fun"",""11521/Carpe Diem"",""10258/RBG"",""8857/Cyclone"",""9497/Polar Ace""]",0,0,0,0,0,0,0,N/A
wiz,17930,Jerric Jiang,United States,22,1.03,0.99,345,649,17208,11274,10929,1.03,27.8,69.1,0.85,"{""2018"":0.74,""2019"":0.91,""2020"":0.98,""2021"":0.98,""2022"":1.06}",238,"[""12375/Forsaken"",""10399/Evil Geniuses"",""11735/EG Black"",""11734/EG White"",""11738/Doing Fun"",""11521/Carpe Diem"",""10258/RBG"",""8857/Cyclone"",""9497/Polar Ace""]",0,0,0,0,0,0,0,N/A
bq,17936,Adam Bergqvist,Sweden,21,1.03,0.99,-135,453,12174,8373,8508,0.98,52.3,74.9,0.66,"{""2018"":0.49,""2019"":0.93,""2020"":0.99,""2021"":0.99,""2022"":0.99}",119,"[""9735/Lilmix"",""10960/Young Ninjas"",""11817/skeletor"",""11245/X Gamer"",""5133/Sweden"",""10614/Prima"",""10434/Valorix"",""9506/Viperio""]",0,0,0,0,0,0,0,N/A
isak,17937,Isak Fahlén,Sweden,21,1.02,0.97,-195,757,20432,13213,13408,0.99,49.3,72.5,0.98,"{""2018"":0.79,""2019"":0.85,""2020"":0.99,""2021"":1,""2022"":0.94}",260,"[""9928/GamerLegion"",""8951/Marskalk"",""11725/kevlarirl"",""11383/sftsaftm"",""9735/Lilmix"",""10614/Prima"",""10434/Valorix"",""10060/24SJU"",""9506/Viperio""]",0,2,0,2,0,0,0,N/A
jabbi,17956,Jakob Nygaard,Denmark,20,1.04,0.99,260,952,25502,17054,16794,1.02,59,71.7,1.04,"{""2018"":0.81,""2019"":0.94,""2020"":0.9,""2021"":1.02,""2022"":1.03}",285,"[""7175/Heroic"",""11706/Team Smoke"",""7461/Copenhagen Flames"",""6978/Singularity"",""10576/water gamers"",""8020/Vexed"",""8716/GoldenGitte"",""7875/struggletony"",""7669/Squared"",""6417/KoN Denmark""]",0,4,2,15,1,0,0,N/A
broky,18053,Helvijs Saukants,Latvia,22,1.1,1.08,2239,873,23374,16471,14232,1.16,37,73.1,1.09,"{""2018"":1.35,""2019"":1.02,""2020"":1.06,""2021"":1.08,""2022"":1.14}",336,"[""6667/FaZe"",""12079/One Shot"",""10225/ex-Epsilon"",""4688/Epsilon"",""7340/Wolsung""]",1,4,6,27,2,2,1,6
torzsi,18072,Ádám Torzsás,Hungary,21,1.16,1.14,2300,610,16195,12159,9859,1.23,29.3,75.7,1.05,"{""2018"":1.14,""2019"":1.14,""2020"":1.13,""2021"":1.23,""2022"":1.08}",248,"[""4494/MOUZ"",""11176/MOUZ NXT"",""9802/Budapest Five"",""9939/Salamander"",""10210/GAMERZONE"",""7615/HoP"",""9590/HyperioN""]",0,2,0,12,0,0,0,N/A
sinnopsyy,18120,Dionis Budeci,Kosovo,28,1.03,0.97,-759,854,22988,15752,16511,0.95,56.6,78.5,0.94,"{""2018"":1.12,""2019"":0.95,""2020"":0.97,""2021"":0.98,""2022"":0.99}",228,"[""11518/Bad News Eagles"",""10697/BLINK"",""10488/Secret"",""10855/HERCEGNOVI"",""7376/m1x"",""4674/LDLC"",""10050/FFAmix"",""9020/Throw Potential"",""9610/Gamezone""]",0,3,0,0,0,0,0,N/A
f4stzin,18140,Arthur Schmitt,Brazil,24,1.03,0.97,-331,432,11653,7939,8270,0.96,55.6,74.7,0.85,"{""2018"":0.96,""2019"":0.99,""2020"":0.95,""2021"":0.98}",76,"[""12065/Flamengo"",""10894/Case"",""11381/Asterys"",""11307/ozbonz"",""9455/Imperial"",""8728/Yeah"",""6033/Keyd"",""4773/paiN"",""9803/Evidence"",""9632/NOORG""]",0,0,0,0,0,0,0,N/A
biguzera,18141,Rodrigo Bittencourt,Brazil,26,1.15,1.08,1910,818,21705,15686,13776,1.14,50.7,80.5,1.04,"{""2018"":1.29,""2019"":1.09,""2020"":1.09,""2021"":1.08,""2022"":1.09}",253,"[""4773/paiN"",""11688/Happy Mouse"",""9370/ex-Wild"",""9632/NOORG""]",0,2,0,0,0,0,0,N/A
Adam9130,18219,Adam Ahmad,United Kingdom,25,0.97,0.89,-1738,668,18147,11278,13016,0.87,39.9,72.8,0.93,"{""2018"":0.89,""2019"":0.96,""2020"":0.84,""2021"":0.87,""2022"":0.9}",168,"[""12002/The Neighbours"",""12239/Into the Win"",""12095/Into the Bin"",""11481/ex-Into the Breach"",""11164/Into the Breach"",""11389/RATIO'D"",""8276/calm"",""9928/GamerLegion"",""11038/Tutsis Angels"",""8020/Vexed"",""10652/HaBzz"",""9674/London"",""9839/reflex"",""9553/Orgles5"",""9672/gamingxd""]",0,0,0,0,0,0,0,N/A
Spinx,18221,Lotan Giladi,Israel,22,1.12,1.09,1429,605,16157,11793,10364,1.14,55.2,77.8,1.1,"{""2018"":1.02,""2019"":1.13,""2020"":1.08,""2021"":1.08,""2022"":1.07}",225,"[""9565/Vitality"",""12353/NAVITY"",""4869/ENCE"",""11706/Team Smoke"",""10606/c0ntact"",""10725/Elites"",""10766/Tikitakan"",""8909/Aequus"",""7666/Defusekids"",""10054/nonamer5"",""7739/Uniquestars""]",1,4,3,16,0,1,0,18
SENSEi,18227,Dmitriy Shvorak,Ukraine,24,1.2,1.16,3187,623,16671,12370,9183,1.35,31,75.9,1.1,"{""2018"":1.03,""2019"":1.13,""2020"":1.14,""2021"":1.19}",294,"[""12226/Taipan"",""11982/IKLA"",""11716/Iron Branch"",""10888/EC Kyiv"",""10831/Entropiq"",""5144/Ukraine"",""11385/Run or Die"",""11424/ex-Akuma"",""11148/Akuma"",""11131/WaitForTag"",""10473/Project X"",""10150/CR4ZY"",""10129/OneWay"",""9748/NorBant"",""10095/N4M1N0R"",""9673/MAJESTY""]",0,0,0,0,0,0,0,N/A
magixx,18317,Boris Vorobiev,Russia,20,1.05,1,498,761,20272,13179,12673,1.04,56.4,70.9,1,"{""2018"":0.88,""2019"":0.95,""2020"":1.01,""2021"":0.98,""2022"":1.05}",207,"[""7020/Spirit"",""8669/Espada"",""10103/HealthPoint"",""9997/QQ"",""9739/gothboiclique""]",0,3,0,7,0,0,0,N/A
mezii,18462,William Merriman,United Kingdom,24,1.12,1.07,1420,677,18292,13026,11606,1.12,50.3,79,1.03,"{""2019"":1.08,""2020"":1.08,""2021"":1.1,""2022"":1.05}",280,"[""4991/fnatic"",""12078/Rush A Rush B"",""7234/Endpoint"",""5752/Cloud9"",""9928/GamerLegion"",""8020/Vexed"",""9674/London"",""9553/Orgles5""]",0,2,0,0,0,0,0,N/A
CYPHER,18571,Cai Watson,United Kingdom,20,1.07,0.99,-255,531,14442,9990,10245,0.98,52,77.4,1.02,"{""2019"":0.91,""2020"":0.94,""2021"":0.99,""2022"":1.01}",142,"[""11164/Into the Breach"",""12120/Orgless Heroes"",""12095/Into the Bin"",""11481/ex-Into the Breach"",""11785/Emps Kids"",""11389/RATIO'D"",""8276/calm"",""11029/ZJ"",""10734/Real Betis"",""6297/CeX"",""9553/Orgles5"",""7281/Bulldog"",""10033/BuzzKill"",""9844/Water Walkers""]",0,1,0,0,0,0,0,N/A
sk0R,18638,Tengis Batjargal,Mongolia,21,1.16,1.12,1248,442,11916,9260,8012,1.16,48.4,82.4,0.96,"{""2019"":1.07,""2020"":1.13,""2021"":1.14,""2022"":1.15}",144,"[""4863/TYLOO"",""11585/IHC"",""10796/Checkmate"",""11135/NKT"",""8607/D13"",""9100/2990"",""10430/Phoenix""]",0,2,0,0,0,0,0,N/A
SELLTER,18670,Ivan Miroshnikov,Russia,20,1.02,0.97,-56,429,11582,7534,7590,0.99,53.9,71.9,0.91,"{""2019"":1.14,""2020"":0.96,""2021"":0.98,""2022"":0.96}",163,"[""11861/Aurora"",""12044/Boston crab"",""11119/EPG Family"",""11996/ex-TAG"",""10831/Entropiq"",""11771/TAG"",""11292/1shot"",""6978/Singularity"",""11478/Team StRoGo"",""11279/Monte Carlo"",""9287/Unique"",""10596/Revolt"",""10105/SG.pro"",""9893/Venkonas""]",0,0,0,0,0,0,0,N/A
skullz,18676,Felipe Medeiros,Brazil,21,1.1,1.05,946,558,14924,10426,9480,1.1,53.9,76.1,1.07,"{""2019"":1.03,""2020"":1,""2021"":0.95,""2022"":1.14}",206,"[""4773/paiN"",""11768/ODDIK"",""11555/UNO MILLE"",""10815/Liberty"",""6947/TeamOne"",""8574/W7M"",""10340/ex-Luminosity"",""6290/Luminosity"",""10119/EOX"",""10093/Tribo Fu"",""9418/WePlayGames""]",0,1,0,0,0,0,0,N/A
Annihilation,18689,Tuvshintugs Nyamdorj,Mongolia,23,1.11,1.07,1048,430,11505,8096,7048,1.15,37.9,73.4,0.97,"{""2019"":0.93,""2020"":1.03,""2021"":1.12,""2022"":1.1}",206,"[""6248/TheMongolz"",""11585/IHC"",""11135/NKT"",""8607/D13"",""9905/IM11""]",0,2,0,0,0,0,0,N/A
oxygeN,18697,Blagoi Dimitrov,Bulgaria,20,1,0.95,-598,704,18970,11894,12492,0.95,58.9,68.3,0.9,"{""2019"":0.89,""2020"":0.93,""2021"":0.96,""2022"":0.98}",225,"[""10831/Entropiq"",""11240/allStars"",""12204/359"",""11026/VOYVODA"",""5116/Bulgaria"",""11672/OG Academy"",""11570/WinX"",""11066/Fiend"",""10386/SKADE"",""11088/petkopi4a"",""6762/Bpro"",""6739/ENRAGE"",""9491/TDR""]",0,0,0,0,0,0,0,N/A
piriajr,18714,Guilherme Barbosa,Brazil,20,1.09,1.04,467,423,11356,8026,7559,1.06,51.2,77.4,0.69,"{""2019"":0.94,""2020"":0.97,""2021"":1.01,""2022"":1.11}",140,"[""10994/O PLANO"",""11561/ARCTIC"",""8885/FURIA Academy"",""9213/Santos"",""9455/Imperial"",""8902/DETONA"",""6033/Keyd"",""10028/Falkol""]",0,0,0,0,0,0,0,N/A
Lucaozy,18717,Lucas Neves,Brazil,21,1.11,1.07,1234,581,15576,11193,9959,1.12,51,76.7,0.95,"{""2019"":0.95,""2020"":1.07,""2021"":1.07,""2022"":1.15}",182,"[""11837/Fluxo"",""8113/Sharks"",""8902/DETONA"",""10119/EOX"",""9910/Reapers""]",0,2,0,0,0,0,0,N/A
pz,18736,Jordan White,Australia,23,1.12,1.08,1231,556,14378,10240,9009,1.14,29.3,75.6,0.92,"{""2019"":1.15,""2020"":1.07,""2021"":1.06,""2022"":1.11}",208,"[""10672/VERTEX"",""11977/Platinum Blonde"",""10713/TRUCKERS WITH ATTITUDE"",""10425/Airborne"",""10266/Monky See Monky Do"",""9942/MARKandLARRY"",""10019/Justice"",""9948/GANGNAM_STYL""]",0,0,0,0,0,0,0,N/A
nython,18743,Gabriel Lino,Brazil,25,1.13,1.09,1642,635,16886,12524,10882,1.15,37,75.7,0.96,"{""2019"":1.06,""2020"":1.06,""2021"":1.11,""2022"":1.13}",183,"[""10669/Paquetá"",""4773/paiN"",""11688/Happy Mouse"",""7653/Isurus"",""7176/RED Canids"",""10267/RUFUS""]",0,0,0,0,0,0,0,N/A
z4kr,18744,Sike Zhang,China,20,1.17,1.11,1180,410,10873,8187,7007,1.17,42.6,78.2,0.97,"{""2019"":1.14,""2020"":1.15,""2021"":1.1,""2022"":1.15}",169,"[""8840/Lynn Vision"",""9906/8EASY""]",0,0,0,0,0,0,0,N/A
viz,18761,Wesley Harris,United States,22,1.04,0.98,-35,486,12754,8418,8453,1,50.8,72.2,0.77,"{""2019"":0.9,""2020"":1.06,""2021"":0.95,""2022"":1.02}",152,"[""8038/Party Astronauts"",""11734/EG White"",""10399/Evil Geniuses"",""11735/EG Black"",""10469/Third Impact"",""10304/Triumph"",""9799/Bad News Bears"",""10258/RBG"",""10838/Incognito"",""10791/Positive Vibes Only"",""9974/GGPR""]",0,0,0,0,0,0,0,N/A
dan1,18788,Daniel Gligorov,North Macedonia,23,0.97,0.93,-637,479,12853,8053,8690,0.93,48.2,68.9,0.92,"{""2019"":0.76,""2020"":0.85,""2021"":0.95,""2022"":0.94}",148,"[""12297/beers"",""10453/ex-BLUEJAYS"",""5347/BLUEJAYS"",""11386/0to100"",""11447/MIXJAYS"",""11207/AIRLYA"",""10903/Good Game"",""10762/GamerS1337"",""10439/cabrone5"",""9977/TRTRR"",""12383/ex-iNation""]",0,0,0,0,0,0,0,N/A
CacaNito,18790,Aleksandar Kjulukoski,North Macedonia,22,1.14,1.09,774,462,12352,9325,8551,1.09,47.1,84.9,1.04,"{""2019"":0.74,""2020"":0.81,""2021"":1.07,""2022"":1.13}",131,"[""9806/Apeks"",""7234/Endpoint"",""11811/Monte"",""9943/ATK"",""5347/BLUEJAYS"",""11315/AlNasser"",""11103/19CM GANG"",""10855/HERCEGNOVI"",""10996/OL"",""10162/Tenerife Titans"",""9977/TRTRR""]",0,0,0,0,0,0,0,N/A
saffee,18835,Rafael Costa,Brazil,28,1.19,1.17,2193,502,13342,10291,8098,1.27,30.3,78,1.02,"{""2019"":1.01,""2020"":1.28,""2021"":1.24,""2022"":1.03}",167,"[""9215/MIBR"",""8297/FURIA"",""4773/paiN"",""10669/Paquetá"",""9888/New England Whalers""]",0,4,0,11,0,0,0,N/A
HexT,18838,Jadan Postma,Canada,21,1.07,1,188,674,17879,12346,12158,1.02,49.5,75.8,0.86,"{""2019"":0.99,""2020"":0.95,""2021"":1.03,""2022"":1.02}",175,"[""10399/Evil Geniuses"",""11735/EG Black"",""11738/Doing Fun"",""11732/FPL Demons"",""11521/Carpe Diem"",""10258/RBG"",""10026/Onyx""]",0,1,0,0,0,0,0,N/A
dav1deuS,18865,David Tapia Maldonado,Chile,23,1.15,1.08,878,485,12881,9607,8729,1.1,53.7,82.5,0.96,"{""2019"":1.12,""2020"":1.19,""2021"":1.12,""2022"":0.99}",135,"[""9996/9z"",""10669/Paquetá"",""7176/RED Canids"",""10740/Real Betis SA"",""10632/Rysix"",""10191/Agressive"",""9755/PELAFUSTANES""]",0,2,0,0,0,0,0,N/A
RICIOLI,18875,Felipe Ricioli,Brazil,23,0.98,0.91,-713,472,12698,7851,8564,0.92,42.8,71.4,N/A,"{""2019"":0.91,""2020"":0.97,""2021"":0.87,""2022"":0.96}",126,"[""11555/UNO MILLE"",""11768/ODDIK"",""10709/SWS"",""9941/Neverest"",""10668/ex-UP"",""10490/UP"",""10447/ex-Make it Happen"",""9243/Make It Happen"",""10038/ratoes""]",0,0,0,0,0,0,0,N/A
b1t,18987,Valeriy Vakhovskiy,Ukraine,20,1.11,1.05,1006,603,16087,11152,10146,1.1,66.9,75.2,1.06,"{""2019"":1.01,""2020"":1.09,""2021"":1.05,""2022"":1.04}",185,"[""4608/Natus Vincere"",""12354/VITAVI"",""12080/Go Kill"",""10371/NAVI Junior"",""10411/OG"",""7610/NOTBAD""]",1,4,5,18,0,2,1,9
chawzyyy,19021,Hugo Günther,Sweden,18,1.08,1.03,507,416,11116,7637,7130,1.07,39.9,74.9,0.92,"{""2019"":0.78,""2020"":1.03,""2021"":1.07}",146,"[""7823/fightclub"",""12113/aktiebolag"",""12061/Sunds Gymnasiet"",""9806/Apeks"",""11401/Savage"",""10764/Galaxy Racer"",""11237/no meat pls"",""10891/flowskola"",""10612/FALKN"",""10140/clockwork"",""10126/FOTW""]",0,0,0,0,0,0,0,N/A
PR1mE,19038,Mathias Carlsen,Denmark,22,1,0.97,-363,713,19128,12784,13147,0.97,54.4,72.8,0.89,"{""2019"":0.83,""2020"":1.01,""2021"":0.94,""2022"":0.99}",174,"[""10867/MASONIC"",""12265/ex-Flames Ascent"",""4602/Tricked"",""10502/kinetic"",""7674/Ambush""]",0,0,0,0,0,0,0,N/A
F1KU,19044,Maciej Miklas,Poland,20,1.05,1,166,811,22042,14989,14823,1.01,54.7,75.9,0.95,"{""2019"":1.01,""2020"":1.02,""2021"":1.04,""2022"":0.99}",282,"[""10503/OG"",""8068/AGO"",""10270/One More Time"",""8813/Illuminar"",""10121/SamerTajm""]",0,2,0,9,0,0,0,N/A
latto,19045,Bruno Rebelatto,Brazil,20,1.11,1.05,844,529,14036,9698,8854,1.1,47.1,77.5,0.98,"{""2019"":1.09,""2020"":1.08,""2021"":1.02,""2022"":1.02}",170,"[""11309/00NATION"",""6902/GODSENT"",""7176/RED Canids"",""8902/DETONA"",""10028/Falkol""]",0,2,0,0,0,0,0,N/A
ritchiEE,19059,Richard Mestdagh,Belgium,24,1.14,1.08,1112,545,14447,10791,9679,1.11,51,82.4,1.04,"{""2019"":0.99,""2020"":1.07,""2021"":1.06,""2022"":1.15}",190,"[""7914/En av de lette"",""7674/Ambush"",""10831/Entropiq"",""8064/undefined"",""12075/coconutwater"",""10999/EC Brugge"",""12029/Prodigy"",""11384/COUSCOUS"",""7234/Endpoint"",""11102/GORILLAZ"",""7848/MAESTRO"",""4579/LowLandLions"",""10795/BENELUX5"",""10162/Tenerife Titans"",""4688/Epsilon"",""7242/dizLown"",""7375/Sector One""]",0,0,0,0,0,0,0,N/A
SHiNE,19065,Casper Wennerberg,Sweden,20,0.95,0.91,-779,447,12080,7366,8145,0.9,52.9,68,0.88,"{""2019"":0.79,""2020"":0.76,""2021"":0.88,""2022"":0.92}",151,"[""11737/EYEBALLERS"",""12112/cu fish"",""11203/DOGS"",""4762/Hellslayers"",""10940/AURA"",""11449/  FLINTBREEZE"",""8930/Granit"",""10140/clockwork""]",0,0,0,0,0,0,0,N/A
forsyy,19069,David Bílý,Czech Republic,21,1.16,1.13,1800,478,12906,9514,7714,1.23,29.4,76.5,1.06,"{""2019"":1.09,""2020"":1.01,""2021"":1.11,""2022"":1.15}",184,"[""10831/Entropiq"",""10399/Evil Geniuses"",""10577/SINNERS"",""10873/Enterprise"",""4978/GUNRUNNERS"",""7442/Universe""]",0,0,0,0,0,0,0,N/A
Kylar,19114,Kacper Walukiewicz,Poland,23,1.05,1.02,639,883,23849,16260,15621,1.04,58,73.3,0.95,"{""2019"":1.09,""2020"":1.04,""2021"":0.98,""2022"":1.02}",337,"[""10278/9INE"",""11743/FLET"",""11493/MONKE"",""10973/Anonymo"",""10270/One More Time"",""9797/AVEZ"",""10230/magazynpeek"",""10174/piratesports""]",0,1,0,0,0,0,0,N/A
SLIGHT,19128,Keller Nilan,United States,20,1.08,1.05,767,450,11839,8329,7562,1.1,28.1,73,0.58,"{""2019"":1.17,""2021"":1,""2022"":1.06}",175,"[""12257/Wildcard"",""11336/Detonate"",""11298/Strife"",""11698/bosses"",""11438/AotC"",""11374/95 Bulls"",""11295/Infinity Gauntlet"",""10463/Recon 5"",""10747/Secret Club"",""10548/Empire"",""10178/Eco Fraggers Anonymous""]",0,0,0,0,0,0,0,N/A
SunPayus,19164,Alvaro Garcia,Spain,24,1.15,1.11,1728,485,13068,9407,7679,1.23,29.2,73.8,1.09,"{""2019"":0.95,""2020"":1.07,""2021"":1.16,""2022"":1.11}",197,"[""4869/ENCE"",""7718/Movistar Riders"",""11151/Iberian Family"",""11080/Caronte"",""10592/Wygers"",""7339/KPI"",""4933/einheit"",""9422/CarritoSpain""]",0,3,1,9,1,0,0,N/A
Liki,19190,Benson Niuila,Australia,24,1.07,0.99,182,461,11706,7669,7487,1.02,44.1,74.1,0.71,"{""2019"":0.98,""2020"":1.01,""2021"":1.03,""2022"":0.89}",138,"[""11300/Looking For Org"",""12203/sunday school"",""11726/Encore"",""11624/Antic"",""6158/Dire Wolves"",""5293/AVANT"",""7972/R!OT"",""10701/Heartless"",""8883/Downfall"",""8536/Ground Zero"",""6161/Skyfire"",""10590/ex-Bizarre"",""10205/Bizarre""]",0,0,0,0,0,0,0,N/A
jL,19206,Justinas Lekavicius,Lithuania,23,1.11,1.07,1056,625,16903,12397,11341,1.09,49.7,79.1,1.02,"{""2019"":1.14,""2020"":1.05,""2021"":1.05,""2022"":1.1}",204,"[""4608/Natus Vincere"",""12353/NAVITY"",""9806/Apeks"",""11802/kolibri"",""11665/ex-MAD Lions"",""11671/GOATED"",""8362/MAD Lions"",""10887/grazhtas"",""10727/Excellency"",""10788/selectah"",""4591/Wizards"",""10725/Elites"",""6595/AllTheRage"",""10468/zdarova"",""10218/Timechasers""]",0,1,0,2,0,0,0,N/A
JIaYm,19232,Nikita Panyushkin,Russia,24,1.05,0.99,-275,586,15906,11322,11597,0.98,52.7,79.2,0.88,"{""2019"":1.05,""2020"":0.99,""2021"":0.98,""2022"":1.01}",104,"[""11889/Forward"",""11219/INDE IRAE"",""11492/GMT"",""11129/bankaPEPSI"",""11099/ex-HellRaisers"",""5310/HellRaisers"",""10105/SG.pro"",""10235/NewBALLS""]",0,0,0,0,0,0,0,N/A
KENSI,19236,Aleksandr Gurkin,Russia,21,1.09,1.04,1185,765,20739,14433,13248,1.09,52.9,76.2,1.03,"{""2019"":0.69,""2020"":1.05,""2021"":1.01,""2022"":1.02}",257,"[""11861/Aurora"",""8135/FORZE"",""10929/ex-ETHEREAL"",""10673/ETHEREAL"",""9998/BlinkDagger"",""7472/Ha MaSSe""]",0,1,0,0,0,0,0,N/A
PANIX,19283,Max Hangebruch,Germany,24,1.12,1.08,968,458,12173,8770,7802,1.12,29.1,74.7,0.92,"{""2019"":1.15,""2020"":1.02,""2021"":1.04,""2022"":1.16}",161,"[""10333/Sangal"",""12095/Into the Bin"",""4501/ALTERNATE aTTaX"",""10968/cowana"",""10254/BIG Academy""]",0,0,0,0,0,0,0,N/A
prosus,19284,David Hesse,Germany,20,1.05,0.98,-201,550,14662,9971,10172,0.98,56.2,75.6,0.9,"{""2019"":1.13,""2020"":0.94,""2021"":0.95,""2022"":0.98}",118,"[""7532/BIG"",""10254/BIG Academy"",""11195/fnatic Rising"",""4501/ALTERNATE aTTaX""]",0,0,0,0,0,0,0,N/A
LNZ,19310,Linus Holtäng,Sweden,20,1,0.95,-234,469,12440,7774,8008,0.97,53,69.8,0.91,"{""2019"":0.75,""2020"":0.88,""2021"":0.95,""2022"":1.04}",166,"[""10333/Sangal"",""10960/Young Ninjas"",""11425/PROSPECTS"",""4411/Ninjas in Pyjamas"",""10614/Prima"",""10922/JAMBON"",""9735/Lilmix"",""10545/Chetz"",""8823/Wind and Rain"",""6297/CeX""]",0,1,0,0,0,0,0,N/A
dav1g,19509,David Granado Bermudo,Spain,22,0.93,0.86,-1197,418,11235,6413,7610,0.84,46.4,66.3,0.88,"{""2019"":0.83,""2020"":0.83,""2021"":0.85,""2022"":0.85}",86,"[""12402/faceaters"",""7718/Movistar Riders"",""11151/Iberian Family"",""11080/Caronte"",""10571/S2V"",""10337/VodkaJuniors""]",0,1,0,5,0,0,0,N/A
X5G7V,19575,Daniil Maryshev,Russia,20,1.03,0.98,8,473,12843,8586,8578,1,45.4,74.6,0.97,"{""2019"":0.92,""2021"":1.03,""2022"":0.95}",136,"[""12387/ex-K23"",""12329/premdesant"",""12339/Team Boombl4"",""7244/K23"",""11646/ouroboros"",""11476/Team shoke"",""11219/INDE IRAE"",""11100/ANIMEplusW"",""11079/Trasko"",""10385/AOAO""]",0,0,0,0,0,0,0,N/A
byr9,19590,Yaroslav Buryak,Ukraine,25,1.03,0.96,-298,547,14908,9589,9892,0.97,55.1,74.3,1.01,"{""2019"":0.89,""2020"":0.89,""2021"":1.04,""2022"":0.92}",121,"[""12328/IKLA UA"",""11982/IKLA"",""10888/EC Kyiv"",""10390/Sestri"",""9696/HauntedFamily""]",0,0,0,0,0,0,0,N/A
nbqq,19594,Vít Pohlot,Czech Republic,26,1.04,1,26,528,13984,9576,9550,1,49.3,74.6,1,"{""2019"":0.96,""2020"":0.87,""2021"":0.97,""2022"":1}",163,"[""7441/ECLOT"",""5117/Czech Republic"",""10695/Sampi""]",0,0,0,0,0,0,0,N/A
s4ltovsk1yy,19614,Kyrylo Lytvynov,Ukraine,22,1.09,1.06,1195,549,14959,10403,9206,1.13,40.5,70.8,1.04,"{""2019"":0.96,""2020"":1.1,""2021"":1.09,""2022"":1.06}",201,"[""12328/IKLA UA"",""11982/IKLA"",""10888/EC Kyiv"",""10413/Kryvbas""]",0,0,0,0,0,0,0,N/A
amster,19617,Denis Liashenko,Ukraine,22,0.97,0.92,-671,500,13557,8169,8840,0.92,40.2,68,0.9,"{""2019"":0.71,""2020"":0.82,""2021"":0.94,""2022"":0.93}",187,"[""11241/B8"",""10888/EC Kyiv"",""9709/Bring Me The Horizon"",""10390/Sestri""]",0,0,0,0,0,0,0,N/A
JamYoung,19645,Yi Yang,China,22,1.19,1.14,1654,460,12060,9175,7521,1.22,54.6,81.5,0.91,"{""2019"":1.08,""2020"":1.17,""2021"":1.19,""2022"":1.13}",174,"[""11514/Rare Atom"",""7606/ViCi""]",0,0,0,0,0,0,0,N/A
