Aug 01 2023,id,fullName,country,age,rating2,rating1,KDDiff,maps,rounds,kills,deaths,KDRatio,HSRatio,adr,ratingTop20,ratingYear,clutchesTotal,teams,majorsWon,majorsPlayed,LANsWon,LANsPlayed,MVPs,top20s,top10s,topPlacement
NickelBack,11498,Aleksei Trofimov,Russia,26,1.05,0.97,-341,1580,42376,27865,28206,0.99,40.1,75.1,0.97,"{""2016"":1.04,""2017"":0.97,""2018"":0.97,""2019"":1.01,""2020"":1.01,""2021"":0.96,""2022"":0.95}",467,"[""10621/1WIN"",""10831/Entropiq"",""11119/EPG Family"",""11085/ex-Winstrike"",""9183/Winstrike"",""7898/pro100"",""9182/Monolith"",""7489/EPG"",""7900/Spirit Academy"",""4610/RuSh3D""]",0,1,0,0,0,0,0,N/A
kenzor,11515,Leonard Volodarchuk,Ukraine,26,1.05,1,57,605,15796,10913,10856,1.01,55,76.6,0.92,"{""2016"":1.02,""2017"":1.05,""2018"":1.02,""2019"":0.93,""2020"":0.73,""2021"":0.83}",153,"[""11952/LeeK"",""11480/GUESS"",""7264/spray'n'pray"",""10413/Kryvbas"",""7898/pro100"",""5847/ACG""]",0,0,0,0,0,0,0,N/A
xiaosaGe,11574,Peng Song,China,33,1.08,1,12,858,22621,15865,15853,1,47.8,79.9,0.86,"{""2016"":1.06,""2017"":1,""2018"":1.01,""2019"":0.99,""2020"":0.98,""2021"":0.95,""2022"":1.07}",256,"[""11273/Steel Helmet"",""7966/Invictus"",""10472/R-Stars"",""7092/5POWER"",""7716/UYA""]",0,0,0,0,0,0,0,N/A
shuadapai,11576,Wei Wang,China,32,1.08,1.03,492,549,14214,9880,9388,1.05,52.4,76,0.91,"{""2016"":1.08,""2017"":1.12,""2018"":1.02,""2019"":0.96}",190,"[""10472/R-Stars"",""7092/5POWER"",""7892/Eclipse""]",0,0,0,0,0,0,0,N/A
dapr,11586,Michael Gulino,United States,24,1.13,1.07,1002,594,15426,11313,10311,1.1,44.1,80.8,1.04,"{""2016"":1.33,""2017"":1.12,""2018"":1.03,""2019"":1.09}",175,"[""9799/Bad News Bears"",""6978/Singularity"",""10080/New Identity"",""9945/Lazarus"",""7106/eUnited"",""7924/Rise Nation"",""8372/GX"",""4643/Denial""]",0,0,0,0,0,0,0,N/A
malbsMd,11617,Mario Samayoa,Guatemala,20,1.11,1.06,701,706,18218,13659,12958,1.05,62.9,80.8,0.96,"{""2016"":0.94,""2017"":0.61,""2018"":1.2,""2019"":1.11,""2020"":1.04,""2021"":1.06,""2022"":1.05}",184,"[""12376/M80"",""6947/TeamOne"",""11309/00NATION"",""9963/Infinity""]",0,0,0,0,0,0,0,N/A
JT,11630,Johnny Theodosiou,South Africa,24,1,0.93,-1554,1224,31860,20026,21580,0.93,49,71.2,0.82,"{""2016"":1.28,""2017"":1.18,""2018"":0.99,""2019"":0.95,""2020"":0.81,""2021"":0.98,""2022"":0.84}",346,"[""5005/Complexity"",""10948/Extra Salt"",""5752/Cloud9"",""9943/ATK"",""4643/Denial"",""5158/Bravado"",""6403/carboN""]",0,2,0,0,0,0,0,N/A
almazer,11654,Almaz Asadullin,Russia,24,1.06,1,641,1338,35964,24180,23539,1.03,51.8,74.4,0.96,"{""2016"":0.99,""2017"":0.98,""2018"":1.08,""2019"":1.03,""2020"":0.96,""2021"":0.97,""2022"":1.05}",407,"[""8211/NASR"",""10977/Trident"",""8135/FORZE"",""8723/HEY"",""7251/5FRAGS""]",0,1,0,2,0,0,0,N/A
mirbit,11701,Sabit Coktasar,Germany,26,1.06,1.01,926,866,23162,15351,14425,1.06,44,73.5,0.94,"{""2016"":0.61,""2017"":1.07,""2018"":1.05,""2019"":0.97,""2020"":1.05}",286,"[""8769/Nordavind"",""4501/ALTERNATE aTTaX"",""8513/Windigo"",""8637/Sprout"",""6343/EURONICS"",""5121/Berzerk""]",0,0,0,0,0,0,0,N/A
SANJI,11716,Sanjar Kuliev,Uzbekistan,25,0.97,0.92,-999,741,19869,12142,13141,0.92,62.3,68.8,0.92,"{""2016"":0.56,""2018"":1.04,""2019"":0.92,""2020"":0.91}",178,"[""5378/Virtus.pro"",""8120/AVANGAR"",""8772/Syman""]",0,1,1,9,0,0,0,N/A
shz,11739,Bruno Martinelli,Brazil,25,1.09,1.05,1401,931,24201,17065,15664,1.09,50.7,76.3,0.9,"{""2016"":1.03,""2017"":0.99,""2018"":1.16,""2019"":1.13,""2020"":1.12,""2021"":0.96,""2022"":0.93}",243,"[""10994/O PLANO"",""11420/Los Grandes"",""11568/ELES"",""9215/MIBR"",""7733/BOOM"",""6619/INTZ"",""6033/Keyd"",""10018/Inflames"",""9455/Imperial"",""8728/Yeah"",""6118/Tempo Storm"",""6290/Luminosity"",""6587/Remo Brave""]",0,0,0,0,0,0,0,N/A
YJ,11746,Lucas Yuji,Brazil,27,1,0.96,-71,514,13425,8424,8495,0.99,41.6,71,0.76,"{""2016"":1.01,""2017"":0.97,""2018"":0.95,""2019"":0.97,""2020"":0.85}",196,"[""6033/Keyd"",""8574/W7M"",""7081/Black Dragons"",""6771/ProGaming""]",0,0,0,0,0,0,0,N/A
jnt,11747,Jhonatan Silva,Brazil,29,1.02,0.98,165,728,18945,12050,11885,1.01,35.8,68.5,0.98,"{""2016"":1.15,""2017"":1.01,""2018"":0.96,""2019"":0.96,""2020"":1.04,""2021"":0.94,""2022"":0.98}",243,"[""11306/The Union"",""8113/Sharks"",""7081/Black Dragons"",""6771/ProGaming""]",0,1,0,0,0,0,0,N/A
raafa,11748,Rafael Lima,Brazil,29,1.07,1.05,1092,640,16832,11650,10558,1.1,27.4,72.4,0.69,"{""2016"":1.03,""2017"":1.06,""2018"":1.05,""2019"":1.02,""2020"":1.03}",231,"[""6033/Keyd"",""8574/W7M"",""7081/Black Dragons"",""6771/ProGaming""]",0,0,0,0,0,0,0,N/A
Maden,11777,Pavle Bošković,Montenegro,24,1.07,1.02,291,846,22657,16143,15852,1.02,50.7,78.7,1.03,"{""2016"":0.91,""2017"":1.09,""2018"":1.1,""2019"":1.07,""2020"":1.03,""2021"":1.01,""2022"":0.98}",216,"[""4869/ENCE"",""10671/FunPlus Phoenix"",""6902/GODSENT"",""10315/SMASH"",""5347/BLUEJAYS"",""9679/Akopalipsa""]",0,3,1,13,0,0,0,N/A
anarkez,11815,Guy Trachtman,Israel,23,1.11,1.08,1997,904,24312,17634,15637,1.13,30.9,73.6,0.95,"{""2016"":0.86,""2017"":0.92,""2018"":1.17,""2019"":0.94,""2020"":1.09,""2021"":1.07,""2022"":1.07}",317,"[""7441/ECLOT"",""10276/Finest"",""8963/Lyngby Vikings"",""5310/HellRaisers"",""10488/Secret"",""7376/m1x""]",0,0,0,0,0,0,0,N/A
ropz,11816,Robin Kool,Estonia,23,1.15,1.12,4377,1302,34587,25583,21206,1.21,51.9,78.5,1.12,"{""2016"":1.11,""2017"":1.09,""2018"":1.06,""2019"":1.16,""2020"":1.15,""2021"":1.16,""2022"":1.12}",464,"[""6667/FaZe"",""4494/MOUZ""]",1,8,13,60,3,5,3,7
Boombl4,11840,Kirill Mikhailov,Russia,24,1.04,0.97,-679,1199,31942,21139,21818,0.97,40.9,75.5,0.97,"{""2016"":1.01,""2017"":1.04,""2018"":1.05,""2019"":1.02,""2020"":0.9,""2021"":0.89,""2022"":0.91}",321,"[""10621/1WIN"",""4608/Natus Vincere"",""9183/Winstrike"",""7367/Quantum Bellator Fire"",""7489/EPG""]",1,6,5,20,0,0,0,N/A
Ramz1kBO$$,11842,Ramazan Bashizov,Kazakhstan,23,1.09,1.05,553,425,11070,8110,7557,1.07,33.8,75.9,1.02,"{""2016"":1.02,""2017"":1.14,""2018"":0.96,""2019"":1.01}",128,"[""10806/Golden Knights"",""8772/Syman"",""8120/AVANGAR"",""7145/Tengri""]",0,1,0,0,0,0,0,N/A
flickz,11844,Sam Jones,Australia,32,1.08,1.01,352,463,11665,8012,7660,1.05,48.4,78.9,0.63,"{""2016"":0.95,""2017"":0.98,""2018"":1.07}",198,"[""7139/Grinny Bankers"",""6010/Chiefs"",""5680/Athletico"",""7212/Dark Sided""]",0,0,0,0,0,0,0,N/A
Texta,11847,Matthew O'Rourke,Australia,22,1.2,1.13,1738,627,15772,12547,10809,1.16,40.3,87.1,0.83,"{""2016"":1.16,""2017"":1.16,""2018"":1.14}",125,"[""7139/Grinny Bankers"",""6010/Chiefs"",""5680/Athletico"",""7212/Dark Sided""]",0,0,0,0,0,0,0,N/A
phr,11891,Tomasz Wójcik,Poland,26,1.02,0.96,-501,1384,37015,24084,24585,0.98,53.2,72.9,0.93,"{""2016"":1.08,""2017"":0.99,""2018"":0.96,""2019"":0.94,""2020"":0.96,""2021"":0.96}",402,"[""5873/Adaptation"",""8068/AGO"",""8813/Illuminar"",""10426/Wisla Krakow"",""10276/Finest"",""10983/StylDunow"",""5378/Virtus.pro"",""6998/iNETKOXTV""]",0,0,0,8,0,0,0,N/A
ZywOo,11893,Mathieu Herbaut,France,22,1.32,1.27,7272,1183,31216,26255,18983,1.38,41.1,87.4,1.27,"{""2016"":0.99,""2017"":1.35,""2018"":1.33,""2019"":1.27,""2020"":1.23,""2021"":1.25,""2022"":1.23}",549,"[""9565/Vitality"",""5639/aAa"",""7649/WySix""]",1,6,7,32,15,4,4,1
sergej,11916,Jere Salo,Finland,21,1.13,1.08,1816,776,20425,14855,13039,1.14,48.2,79.3,1.07,"{""2016"":1.32,""2017"":1.18,""2018"":1.11,""2019"":1.06,""2020"":0.93}",250,"[""11102/GORILLAZ"",""4869/ENCE"",""7865/HAVU""]",0,2,2,19,1,1,0,13
ALLE,11922,Alexandre Santos,Brazil,26,1.05,0.98,-27,601,15896,10504,10531,1,49.6,75.3,0.68,"{""2016"":0.74,""2017"":1.09,""2018"":0.98,""2019"":0.93,""2020"":1.06,""2021"":1.04,""2022"":0.93}",248,"[""11555/UNO MILLE"",""10669/Paquetá"",""7653/Isurus"",""10815/Liberty"",""9902/Redemption POA"",""8051/C4""]",0,0,0,0,0,0,0,N/A
mds,11926,Aleksandr Rubets,Belarus,24,1.04,1,534,1277,34255,22968,22434,1.02,53.3,72.3,0.89,"{""2016"":0.67,""2017"":1.04,""2018"":0.99,""2019"":1.04,""2020"":0.99,""2021"":0.89,""2022"":0.99}",437,"[""11331/Websterz"",""7820/GoodJob"",""11787/P2N"",""11371/xDDDD"",""7969/Nemiga"",""7264/spray'n'pray""]",0,0,0,0,0,0,0,N/A
neaLaN,11940,Sanzhar Iskhakov,Kazakhstan,22,1,0.93,-1585,1178,31510,20333,21918,0.93,55.7,73.7,0.89,"{""2016"":0.94,""2017"":0.98,""2018"":0.93,""2019"":0.93,""2020"":0.94,""2021"":0.92,""2022"":0.92}",269,"[""9928/GamerLegion"",""10399/Evil Geniuses"",""7244/K23"",""8772/Syman"",""7182/zARLANS""]",0,2,0,0,0,0,0,N/A
buster,11942,Timur Tulepov,Kazakhstan,23,1.07,1.02,1827,1365,36219,24271,22444,1.08,47.7,72.7,1.01,"{""2016"":0.96,""2017"":1.05,""2018"":1.07,""2019"":1.04,""2020"":1.06,""2021"":0.98,""2022"":0.91}",417,"[""5752/Cloud9"",""5378/Virtus.pro"",""11595/Outsiders"",""8120/AVANGAR"",""6215/LOG"",""7182/zARLANS""]",0,5,1,24,0,0,0,N/A
FASHR,11954,Dion Derksen,Netherlands,27,1.09,1.03,633,893,23722,16766,16133,1.04,48.9,78.1,1.04,"{""2016"":1.2,""2017"":0.96,""2018"":1.03,""2019"":0.97,""2020"":1.02,""2021"":1.03,""2022"":1.11}",219,"[""10503/OG"",""4991/fnatic"",""11419/ECSTATIC"",""8963/Lyngby Vikings"",""9802/Budapest Five"",""7666/Defusekids"",""7234/Endpoint""]",0,2,0,0,0,0,0,N/A
TMB,11995,Thomas Bundsbæk,Denmark,21,1.04,0.96,-775,1000,26982,17768,18543,0.96,47.5,76.7,0.95,"{""2016"":0.39,""2017"":0.89,""2018"":0.98,""2019"":0.96,""2020"":1.02,""2021"":0.93,""2022"":0.93}",283,"[""12334/Preasy"",""12259/ex-Copenhagen Flames"",""7461/Copenhagen Flames"",""11665/ex-MAD Lions"",""8362/MAD Lions"",""8704/AGF""]",0,0,0,0,0,0,0,N/A
Daffu,11996,Jakob Schildt,Denmark,25,1.04,0.98,103,717,19219,12656,12553,1.01,51.3,72.8,1.02,"{""2016"":0.29,""2017"":0.85,""2018"":1.03,""2019"":0.99,""2020"":0.98,""2021"":1.02}",227,"[""11419/ECSTATIC"",""8963/Lyngby Vikings"",""7461/Copenhagen Flames"",""8704/AGF"",""8081/roughtimes""]",0,0,0,0,0,0,0,N/A
clax,12004,Timur Sabirov,Russia,21,1.04,1.01,394,545,14492,9785,9391,1.04,54.9,73.9,0.99,"{""2016"":0.83,""2017"":0.7,""2018"":0.6,""2019"":1,""2020"":0.93,""2021"":1.06,""2022"":1}",180,"[""11883/9 Pandas"",""7244/K23"",""8065/ex-Singularity"",""6978/Singularity"",""10841/BEZ ZP"",""10977/Trident"",""10677/Cyber Legacy"",""10096/EXTREMUM""]",0,0,0,0,0,0,0,N/A
svyat,12016,Svyatoslav Dovbakh,Russia,28,0.98,0.91,-1060,734,19717,11975,13035,0.92,51.9,69.7,0.87,"{""2016"":0.88,""2017"":0.86,""2018"":0.93,""2019"":0.95,""2020"":0.86,""2021"":0.91}",186,"[""11654/ASG"",""11113/AVE"",""10421/Hard Legion"",""8305/DreamEaters"",""7898/pro100"",""7835/Impossible""]",0,1,0,0,0,0,0,N/A
TeSeS,12018,René Madsen,Denmark,22,1.1,1.04,1147,1006,26903,19089,17942,1.06,54.6,77.7,1.04,"{""2016"":0.5,""2017"":1.15,""2018"":1.1,""2019"":1,""2020"":1.07,""2021"":1.02,""2022"":1.01}",276,"[""7175/Heroic"",""7461/Copenhagen Flames"",""6615/OpTic"",""7669/Squared"",""8716/GoldenGitte"",""5208/Reason""]",0,4,2,21,0,0,0,N/A
Krad,12027,Vladislav Kravchenko,Russia,24,1.06,1.01,391,1441,38612,26451,26060,1.02,48.9,76.5,0.97,"{""2016"":1.14,""2017"":1.07,""2018"":1.07,""2019"":1.01,""2020"":1.06,""2021"":1,""2022"":0.96}",403,"[""8135/FORZE"",""10831/Entropiq"",""11119/EPG Family"",""11085/ex-Winstrike"",""9183/Winstrike"",""10421/Hard Legion"",""8305/DreamEaters""]",0,3,0,0,0,0,0,N/A
EspiranTo,12030,Rokas Milasauskas,Lithuania,22,1.11,1.07,1349,880,23040,17165,15815,1.09,60,77.5,1.01,"{""2016"":0.8,""2017"":1.12,""2018"":1.14,""2019"":1.03,""2020"":1.01,""2021"":0.9}",206,"[""9802/Budapest Five"",""8543/MANS NOT HOT"",""11102/GORILLAZ"",""10606/c0ntact"",""10150/CR4ZY"",""8481/Valiance"",""7701/Imperial"",""7197/CHAOS"",""6322/GameplayDNA""]",0,1,1,4,1,0,0,N/A
YDNA,12083,Andrew Adams,Australia,24,1.03,0.99,95,438,11346,7687,7592,1.01,38.9,71,0.72,"{""2016"":0.97,""2017"":0.89,""2018"":1.05}",168,"[""10041/rewound"",""9484/Breakaway"",""8887/Rise and Grind"",""7212/Dark Sided"",""8321/SIN"",""7218/Funky Monkeys""]",0,0,0,0,0,0,0,N/A
HUGHMUNGUS,12086,Hugh Anderson,Australia,23,1.05,1.01,433,832,21600,14655,14222,1.03,50.7,74.3,0.76,"{""2016"":1.04,""2017"":0.96,""2018"":0.95,""2019"":1.04,""2020"":1.02,""2021"":1.08}",277,"[""12103/Hello Kitten"",""11558/DGG"",""11636/Aftershock"",""8796/lol123"",""6010/Chiefs"",""5293/AVANT"",""10505/ex-Genuine"",""9747/Genuine"",""6468/Legacy"",""7218/Funky Monkeys""]",0,0,0,0,0,0,0,N/A
ryann,12088,Ryan Welsh,United States,22,1.04,0.98,-269,697,17857,12192,12461,0.98,55.1,73.9,0.84,"{""2016"":0.93,""2017"":1.09,""2018"":0.99,""2019"":1}",183,"[""10304/Triumph"",""5991/Envy"",""6978/Singularity"",""8880/Gorilla Gang"",""7726/Swole Patrol"",""7961/Beacon"",""7879/Mask Off""]",0,0,0,0,0,0,0,N/A
vanity,12089,Anthony Malaspina,United States,24,1.06,0.99,80,609,15688,10461,10381,1.01,41.8,74,0.98,"{""2016"":0.82,""2017"":1,""2018"":1,""2019"":0.93}",188,"[""9085/Chaos"",""7106/eUnited"",""6978/Singularity"",""8880/Gorilla Gang""]",0,0,0,0,0,0,0,N/A
max,12092,Maximiliano Gonzalez,Uruguay,24,1.09,1.01,487,724,19172,13129,12642,1.04,45.5,78.1,0.91,"{""2016"":0.78,""2017"":1.07,""2018"":1,""2019"":0.95,""2020"":1.07,""2021"":1.1,""2022"":1.01}",192,"[""9996/9z"",""7653/Isurus"",""6799/Furious""]",0,2,0,0,0,0,0,N/A
1962,12094,Gabriel Sinopoli,Argentina,27,1.06,1,-112,621,16201,11366,11478,0.99,53.7,76.2,0.7,"{""2016"":1.01,""2017"":1.07,""2018"":1.06,""2019"":0.98,""2020"":0.94,""2021"":1.03,""2022"":0.98}",162,"[""12181/LRV"",""11044/Leviatan"",""8871/Coscu Army"",""7653/Isurus"",""6799/Furious""]",0,0,0,0,0,0,0,N/A
neptune,12101,Jason Tran,United States,20,1.04,0.99,-23,498,13218,9091,9114,1,55.4,74.8,0.85,"{""2016"":1.22,""2017"":1.02,""2018"":0.94,""2019"":0.94}",145,"[""10463/Recon 5"",""10625/Swole Identity"",""7801/Ghost"",""6710/Bee's Money Crew""]",0,0,0,4,0,0,0,N/A
djay,12102,Jonathan Dallal,Canada,30,1.02,0.97,-328,1016,26452,17596,17924,0.98,47.5,73.3,0.81,"{""2016"":0.76,""2017"":0.95,""2018"":0.91,""2019"":0.96,""2020"":0.99,""2021"":1.02,""2022"":1.02}",288,"[""9943/ATK"",""11734/EG White"",""8038/Party Astronauts"",""10611/High Coast"",""9888/New England Whalers"",""10059/Ascent"",""9615/Thunder Logic"",""9306/Excelerate"",""7878/CLG Academy"",""7624/Premier Rejects""]",0,0,0,0,0,0,0,N/A
Jonji,12113,Jonathan Carey,Canada,23,1.08,0.97,-832,1187,30553,21144,21976,0.96,41,80.5,0.9,"{""2016"":0.97,""2017"":0.99,""2018"":0.97,""2019"":1.02,""2020"":0.96,""2021"":0.99,""2022"":0.97}",257,"[""12345/ex-ATK"",""9943/ATK"",""11734/EG White"",""8038/Party Astronauts"",""9799/Bad News Bears"",""9085/Chaos"",""10164/Riot Squad"",""10080/New Identity"",""9785/The Quest"",""8700/BlackOut"",""8744/Freedom 35"",""7924/Rise Nation"",""7106/eUnited"",""7217/subtLe""]",0,0,0,0,0,0,0,N/A
poizon,12126,Valentin Vasilev,Bulgaria,24,1.14,1.1,2872,1126,29837,21946,19074,1.15,33.5,77.9,1.03,"{""2016"":0.54,""2017"":1.03,""2018"":1.26,""2019"":1.12,""2020"":1.05,""2021"":0.99}",445,"[""4991/fnatic"",""5005/Complexity"",""8513/Windigo"",""6762/Bpro""]",0,0,1,4,0,0,0,N/A
stk,12129,Anupong Mueangngam,Thailand,26,1.05,0.97,-223,591,15136,10034,10257,0.98,42,74.5,0.91,"{""2016"":0.96,""2017"":1.01,""2018"":0.99,""2019"":0.99,""2020"":0.92}",151,"[""11083/LZ"",""8262/Beyond"",""8848/Alpha Red"",""6774/Signature""]",0,0,0,0,0,0,0,N/A
KrizzeN,12161,Aidyn Turlybekov,Kazakhstan,23,1.01,0.95,-368,763,20020,12720,13088,0.97,54.9,71.4,0.93,"{""2016"":0.67,""2017"":1.01,""2018"":0.99,""2019"":0.93}",165,"[""9183/Winstrike"",""8120/AVANGAR"",""6215/LOG""]",0,2,0,5,0,0,0,N/A
Sergiz,12244,Sergey Atamanchuk,Ukraine,22,1.03,0.98,98,465,12322,7947,7849,1.01,51.9,72.6,0.87,"{""2016"":0.94,""2017"":0.91,""2018"":0.95,""2019"":1,""2020"":1.01,""2021"":0.94}",129,"[""11463/Doge Soldiers"",""11148/Akuma"",""11131/WaitForTag"",""10473/Project X"",""10150/CR4ZY"",""8898/Windigo Academy""]",0,0,0,0,0,0,0,N/A
Jyo,12269,Rassim Valijev,Estonia,28,1.08,1.02,1224,1316,35366,24173,22949,1.05,40.9,75.2,0.93,"{""2016"":0.67,""2017"":1.02,""2018"":1.04,""2019"":1.03,""2020"":1.01,""2021"":0.98,""2022"":1.04}",388,"[""7969/Nemiga"",""7244/K23"",""7898/pro100"",""9193/PLINK"",""8847/HOLLYWOOD""]",0,0,0,0,0,0,0,N/A
moose,12271,Kaleb Jayne,Canada,25,1.14,1.1,1975,752,19559,14503,12528,1.16,44.1,79.2,0.98,"{""2016"":0.87,""2017"":1.15,""2018"":1.11,""2019"":1.1}",267,"[""10304/Triumph"",""5991/Envy"",""7106/eUnited"",""7924/Rise Nation"",""6987/Eclipse""]",0,0,0,0,0,0,0,N/A
Stev0se,12304,Steven Rombaut,Belgium,30,1.02,0.98,-140,511,13529,9349,9489,0.99,32.6,71.2,0.78,"{""2016"":1.02,""2017"":1.16,""2018"":0.79,""2019"":1.05,""2020"":0.98,""2021"":0.97,""2022"":0.99}",140,"[""10999/EC Brugge"",""7848/MAESTRO"",""10162/Tenerife Titans""]",0,0,0,0,0,0,0,N/A
fleav,12317,Fodor Levente,Hungary,22,1.1,1.06,861,652,17186,12674,11813,1.07,38.2,79.8,0.96,"{""2016"":1.01,""2017"":1.01,""2018"":0.98,""2019"":1.07,""2020"":1.01,""2021"":1.1,""2022"":1.18}",235,"[""12382/RUBIK"",""12313/ex-DomiNation"",""12315/Victory Zigzag"",""9802/Budapest Five"",""10509/Juggernauts"",""6652/GameAgents"",""7673/Sensei""]",0,0,0,0,0,0,0,N/A
Impulse,12379,Aleksa Stankić,Serbia,27,1.11,1.07,1566,797,21212,15163,13597,1.12,35.2,75.3,0.96,"{""2016"":1.19,""2017"":1.16,""2018"":1.09,""2019"":1.04,""2020"":1,""2021"":1.08,""2022"":1.02}",300,"[""12383/ex-iNation"",""11813/ex-4glory"",""10933/4glory"",""11001/ONYX"",""10934/Saints"",""7711/lvlUP"",""10509/Juggernauts"",""8481/Valiance"",""7669/Squared"",""7497/RESISTANCE""]",0,0,0,0,0,0,0,N/A
expro,12490,Heng Yang,China,24,1.03,0.96,-306,520,13782,9258,9564,0.97,44.9,75.6,0.85,"{""2016"":1.01,""2017"":0.97,""2018"":1.08,""2019"":0.95,""2020"":0.89,""2021"":0.94,""2022"":1}",159,"[""8840/Lynn Vision"",""7966/Invictus"",""9906/8EASY"",""7024/EHOME""]",0,0,0,0,0,0,0,N/A
arT,12521,Andrei Piovezan,Brazil,27,1.08,1,-129,1094,28521,19975,20104,0.99,35.4,77.6,1.01,"{""2016"":1.07,""2017"":1.08,""2018"":1.11,""2019"":1.01,""2020"":0.94,""2021"":0.96,""2022"":0.92}",190,"[""8297/FURIA"",""6619/INTZ"",""6874/IDM""]",0,6,0,19,0,0,0,N/A
yuurih,12553,Yuri Santos,Brazil,23,1.18,1.11,3314,1108,29002,21747,18433,1.18,44.2,83.8,1.1,"{""2016"":1.13,""2017"":1.04,""2018"":1.21,""2019"":1.12,""2020"":1.12,""2021"":1.08,""2022"":1.07}",351,"[""8297/FURIA""]",0,6,0,19,3,2,0,14
djL,12572,Daniel Narancic,Sweden,29,0.91,0.86,-1735,688,18180,10263,11998,0.86,47.3,63,0.74,"{""2016"":0.77,""2017"":0.9,""2018"":0.85,""2019"":0.85}",148,"[""7144/Japaleno"",""9085/Chaos"",""4688/Epsilon"",""7613/Red Reserve""]",0,0,0,0,0,0,0,N/A
BRACE,12588,Toby Barnes,Australia,23,0.99,0.94,-567,522,13437,8575,9142,0.94,48.4,70.2,0.69,"{""2016"":0.64,""2019"":0.8,""2020"":0.9,""2021"":0.99,""2022"":0.98}",132,"[""10672/VERTEX"",""10712/Bantz"",""10425/Airborne"",""10019/Justice""]",0,0,0,0,0,0,0,N/A
soju_j,12590,Jay Jeong,New Zealand,25,1.01,0.95,-410,554,14231,9148,9558,0.96,41.2,72.1,0.88,"{""2016"":0.61,""2017"":0.84,""2018"":0.93,""2019"":0.99,""2020"":1}",140,"[""8796/lol123"",""6010/Chiefs"",""6158/Dire Wolves"",""10672/VERTEX"",""5293/AVANT"",""6468/Legacy"",""7974/Funkd""]",0,0,0,0,0,0,0,N/A
sterling,12591,Euan Moore,New Zealand,25,1.19,1.17,4242,938,24035,18565,14323,1.3,31.8,77.8,0.93,"{""2016"":0.68,""2017"":1.17,""2018"":1.18,""2019"":1.15,""2020"":1.19,""2021"":1.25}",378,"[""11726/Encore"",""11300/Looking For Org"",""6158/Dire Wolves"",""5293/AVANT"",""8008/Grayhound"",""6468/Legacy"",""6010/Chiefs"",""7212/Dark Sided"",""8044/Riotous Raccoons""]",0,1,0,0,0,0,0,N/A
J1rah,12593,Jireh Youakim,Australia,23,1.04,0.98,-29,803,20826,13817,13846,1,46.1,72.9,0.94,"{""2016"":0.71,""2017"":0.91,""2018"":1.09,""2019"":0.98,""2020"":0.97,""2021"":1}",232,"[""12011/e-LEMON-ators"",""8668/ORDER"",""5293/AVANT"",""9484/Breakaway"",""5607/SYF"",""5869/STREAMLINE"",""7212/Dark Sided"",""8044/Riotous Raccoons""]",0,0,0,0,0,0,0,N/A
STOMP,12699,Daniel Płomiński,Poland,28,1.09,1.04,1329,809,21729,15139,13810,1.1,26.1,73.3,1,"{""2016"":1.18,""2017"":1.13,""2018"":1.07,""2019"":1.04,""2020"":1.03}",311,"[""7681/Izako Boars"",""10737/HONORIS"",""8813/Illuminar"",""8846/x-kom""]",0,0,0,0,0,0,0,N/A
rigoN,12708,Rigon Gashi,Switzerland,23,1.09,1.04,131,575,15421,11481,11350,1.01,54.5,80.9,1.04,"{""2016"":0.5,""2017"":0.89,""2018"":0.99,""2019"":1.02,""2020"":1.02,""2021"":1.11,""2022"":1.03}",156,"[""11518/Bad News Eagles"",""10697/BLINK"",""11092/GAIJIN"",""10606/c0ntact"",""7376/m1x""]",0,3,0,0,0,0,0,N/A
gMd,12710,Anthony Guimond,Canada,22,1.05,0.99,-47,464,12098,8389,8436,0.99,53.5,75.4,0.92,"{""2016"":0.86,""2017"":1.02,""2018"":0.98,""2019"":0.97}",121,"[""9392/LiViD"",""9566/Spacestation"",""7157/Rogue"",""7616/FRENCH CANADIANS"",""8049/District 7""]",0,0,0,0,0,0,0,N/A
floppy,12713,Ricky Kemery,United States,23,1.13,1.07,1633,976,25677,18510,16877,1.1,49.4,79.7,1.01,"{""2016"":1.14,""2017"":0.98,""2018"":1.11,""2019"":1.14,""2020"":1.05,""2021"":1.08,""2022"":1.02}",349,"[""5005/Complexity"",""10948/Extra Salt"",""5752/Cloud9"",""9943/ATK"",""6978/Singularity"",""9161/Vireo.pro"",""9227/Vision""]",0,2,0,0,0,0,0,N/A
BL1TZ,12715,Peter Athanasatos,Australia,30,1.1,1.09,1601,740,19035,14086,12485,1.13,43,75,0.81,"{""2016"":0.88,""2017"":1.07,""2018"":1.15,""2019"":1.07,""2020"":1.02,""2021"":1.19}",249,"[""10672/VERTEX"",""8796/lol123"",""6010/Chiefs"",""5293/AVANT"",""6468/Legacy"",""8321/SIN"",""7218/Funky Monkeys""]",0,0,0,0,0,0,0,N/A
sdy,12731,Viktor Orudzhev,Ukraine,26,1.1,1.05,2418,1364,36081,25071,22653,1.11,49.8,76.8,1.03,"{""2016"":0.64,""2017"":1.06,""2018"":1.08,""2019"":1.1,""2020"":1.03,""2021"":1,""2022"":0.96}",504,"[""11811/Monte"",""4608/Natus Vincere"",""11665/ex-MAD Lions"",""8362/MAD Lions"",""7020/Spirit""]",0,5,1,9,0,0,0,N/A
